,cfips,year,pct_bb,pct_college,pct_foreign_born,pct_it_workers,median_hh_inc
14152,29205,2023,77.5,12.6,1.3,1.2,46178.0
14153,29207,2023,80.9,9.5,0.2,1.4,46052.0
14154,29209,2023,88.3,13.8,1.7,1.4,54320.0
14155,29211,2023,72.2,9.8,8.8,0.7,46964.0
14156,29213,2023,85.1,15.5,2.7,1.7,51031.0
14157,29215,2023,76.4,8.4,1.1,0.7,37994.0
14158,29217,2023,83.6,11.6,1.1,1.1,49494.0
14159,29219,2023,86.9,13.5,1.4,2.0,68350.0
14160,29221,2023,73.0,8.1,0.6,0.5,44955.0
14161,29223,2023,75.0,6.6,0.6,0.8,42257.0
14162,29225,2023,77.5,12.1,1.6,0.9,59325.0
14163,29227,2023,79.6,12.2,0.7,0.0,41847.0
14164,29229,2023,73.2,7.9,0.7,2.0,40179.0
14165,29510,2023,81.1,21.3,6.8,2.1,48751.0
14166,30001,2023,83.2,22.6,2.2,1.8,51048.0
14167,30003,2023,74.4,12.1,0.3,0.2,49640.0
14168,30005,2023,77.7,17.9,0.6,1.0,50847.0
14169,30007,2023,77.3,16.5,1.3,0.5,60244.0
14170,30009,2023,81.8,19.9,0.9,1.5,63178.0
14171,30011,2023,80.1,16.8,0.4,0.0,41447.0
14172,30013,2023,82.6,17.9,1.9,1.3,56377.0
14173,30015,2023,72.5,21.2,0.9,0.1,48237.0
14174,30017,2023,80.4,18.5,1.8,2.2,55426.0
14175,30019,2023,77.8,16.0,1.5,6.5,54722.0
14176,30021,2023,88.2,15.0,1.6,1.2,57684.0
14177,30023,2023,79.1,17.1,2.2,0.9,44809.0
14178,30025,2023,81.7,15.8,0.7,0.2,83750.0
14179,30027,2023,84.2,20.9,2.0,0.9,52941.0
14180,30029,2023,87.3,22.4,2.7,1.6,63582.0
14181,30031,2023,91.0,33.1,3.4,1.0,76208.0
14182,30033,2023,85.6,16.6,0.0,0.0,55000.0
14183,30035,2023,72.9,14.1,1.3,1.0,39441.0
14184,30037,2023,79.4,14.2,1.8,0.0,46607.0
14185,30039,2023,78.5,24.7,1.7,2.6,49077.0
14186,30041,2023,80.7,20.1,1.3,4.9,56840.0
14187,30043,2023,87.3,23.3,1.7,1.1,72500.0
14188,30045,2023,79.5,20.0,1.0,0.5,51691.0
14189,30047,2023,80.4,22.3,2.4,2.6,53154.0
14190,30049,2023,85.1,26.5,1.5,1.6,66486.0
14191,30051,2023,69.8,16.7,0.4,1.6,46507.0
14192,30053,2023,81.2,13.7,3.5,1.8,41922.0
14193,30055,2023,81.7,14.0,2.2,5.6,63365.0
14194,30057,2023,82.2,22.6,2.2,3.6,56410.0
14195,30059,2023,75.5,23.1,3.4,0.0,51709.0
14196,30061,2023,75.1,19.3,1.5,3.3,50750.0
14197,30063,2023,90.7,27.9,3.0,2.5,61423.0
14198,30065,2023,76.3,14.4,1.6,1.4,51153.0
14199,30067,2023,86.6,23.5,2.6,1.1,58510.0
14200,30069,2023,91.3,22.9,2.8,1.0,54375.0
14201,30071,2023,77.8,13.7,2.7,0.0,50789.0
14202,30073,2023,82.9,18.0,2.5,0.0,55865.0
14203,30075,2023,73.6,16.8,1.3,4.2,55833.0
14204,30077,2023,69.9,12.4,1.6,0.0,53111.0
14205,30079,2023,82.0,16.8,6.0,0.0,44500.0
14206,30081,2023,86.7,17.4,1.9,3.6,59640.0
14207,30083,2023,82.7,12.4,3.2,1.8,62530.0
14208,30085,2023,67.2,13.5,1.3,1.0,47182.0
14209,30087,2023,68.1,11.9,1.6,1.4,59339.0
14210,30089,2023,77.6,15.2,1.5,0.5,46848.0
14211,30091,2023,83.0,18.0,2.2,0.5,58786.0
14212,30093,2023,80.7,18.6,1.4,1.9,50331.0
14213,30095,2023,85.5,20.0,0.8,1.1,72906.0
14214,30097,2023,83.9,16.9,0.9,2.3,59238.0
14215,30099,2023,81.6,18.6,0.5,2.4,60431.0
14216,30101,2023,86.0,16.3,2.3,3.9,54137.0
14217,30103,2023,70.7,26.8,0.0,1.1,55313.0
14218,30105,2023,80.1,15.8,0.9,1.4,53667.0
14219,30107,2023,72.8,13.7,1.2,1.4,38893.0
14220,30109,2023,74.6,18.2,3.7,0.0,49000.0
14221,30111,2023,88.1,23.3,1.9,1.9,65656.0
14222,31001,2023,84.6,15.8,5.7,1.0,57783.0
14223,31003,2023,78.6,12.6,1.6,0.9,55802.0
14224,31005,2023,79.4,19.4,1.3,0.6,59375.0
14225,31007,2023,72.8,17.5,6.4,0.8,57917.0
14226,31009,2023,90.6,17.6,0.0,0.0,49464.0
14227,31011,2023,80.9,13.4,1.1,0.7,63668.0
14228,31013,2023,89.2,14.9,6.8,2.2,63366.0
14229,31015,2023,79.3,11.2,3.3,0.9,54464.0
14230,31017,2023,85.5,15.4,4.7,2.1,43942.0
14231,31019,2023,87.9,22.7,4.5,1.5,65810.0
14232,31021,2023,76.7,17.9,1.2,1.6,55769.0
14233,31023,2023,84.7,18.7,2.3,0.7,64837.0
14234,31025,2023,86.6,19.3,1.3,0.9,78251.0
14235,31027,2023,80.2,15.5,0.6,0.4,69490.0
14236,31029,2023,83.8,16.1,7.2,4.0,55690.0
14237,31031,2023,82.4,18.4,2.4,0.6,57719.0
14238,31033,2023,85.7,16.9,1.5,1.0,53674.0
14239,31035,2023,83.6,14.1,3.3,0.1,70690.0
14240,31037,2023,85.5,11.8,34.5,0.5,70381.0
14241,31039,2023,75.1,17.4,6.6,2.4,63125.0
14242,31041,2023,80.6,17.0,1.4,0.7,57715.0
14243,31043,2023,80.1,10.2,22.9,1.4,63053.0
14244,31045,2023,86.7,19.1,0.5,0.0,51925.0
14245,31047,2023,82.9,11.9,22.0,0.8,58402.0
14246,31049,2023,83.3,14.3,0.7,0.3,50924.0
14247,31051,2023,79.4,15.8,7.0,0.3,58849.0
14248,31053,2023,83.8,12.6,6.2,0.8,60962.0
14249,31055,2023,89.2,26.1,10.0,2.3,70683.0
14250,31057,2023,76.5,18.8,3.1,0.5,53696.0
14251,31059,2023,79.6,14.3,1.1,0.4,66410.0
14252,31061,2023,76.2,11.0,0.5,1.6,52400.0
14253,31063,2023,73.0,18.9,0.5,0.5,59573.0
14254,31065,2023,75.1,14.5,2.1,3.5,57284.0
14255,31067,2023,82.3,14.8,1.9,1.5,55000.0
14256,31069,2023,76.2,18.0,1.0,1.1,43478.0
14257,31071,2023,74.9,23.9,1.3,3.0,57888.0
14258,31073,2023,81.8,22.6,2.3,0.6,69886.0
14259,31075,2023,77.4,22.5,2.8,2.4,56806.0
14260,31077,2023,74.3,12.3,0.7,3.0,48472.0
14261,31079,2023,85.8,14.4,14.4,1.5,60720.0
14262,31081,2023,89.7,17.6,1.0,4.5,71211.0
14263,31083,2023,81.7,18.7,2.8,0.2,59432.0
14264,31085,2023,83.3,16.9,4.4,0.7,51389.0
14265,31087,2023,74.3,12.0,0.3,1.2,47025.0
14266,31089,2023,78.8,18.8,2.6,0.8,60592.0
14267,31091,2023,72.7,24.3,0.0,1.5,51333.0
14268,31093,2023,79.2,16.4,1.8,0.4,64167.0
14269,31095,2023,75.8,13.3,2.6,1.0,51587.0
14270,31097,2023,81.8,12.4,2.8,0.3,53696.0
14271,31099,2023,86.0,21.5,4.5,1.9,68606.0
14272,31101,2023,82.6,14.0,3.2,1.7,54303.0
14273,31103,2023,82.1,20.4,2.3,0.6,54583.0
14274,31105,2023,80.3,8.3,1.2,1.7,55428.0
14275,31107,2023,81.6,12.7,1.2,0.5,58043.0
14276,31109,2023,90.6,25.3,8.3,2.2,65086.0
14277,31111,2023,86.0,13.9,2.6,1.4,61309.0
14278,31113,2023,84.4,23.5,1.8,0.0,60250.0
14279,31115,2023,67.4,12.4,2.7,0.0,46667.0
14280,31117,2023,78.6,19.3,0.4,0.0,53750.0
14281,31119,2023,83.4,16.9,6.7,0.5,55375.0
14282,31121,2023,82.1,11.1,3.4,1.9,57778.0
14283,31123,2023,77.3,14.4,5.1,0.5,50859.0
14284,31125,2023,80.5,10.9,0.0,0.4,55473.0
14285,31127,2023,79.4,20.8,1.5,0.0,53081.0
14286,31129,2023,76.9,15.3,1.6,0.4,61667.0
14287,31131,2023,86.6,17.8,5.3,1.3,70072.0
14288,31133,2023,71.8,9.4,1.2,0.4,51354.0
14289,31135,2023,85.0,21.4,1.9,1.9,57250.0
14290,31137,2023,81.8,17.7,2.1,0.5,61606.0
14291,31139,2023,84.5,17.1,1.3,1.3,62299.0
14292,31141,2023,83.4,16.3,10.9,0.7,64105.0
14293,31143,2023,85.3,13.1,3.2,0.5,66486.0
14294,31145,2023,81.1,17.0,1.0,1.4,53387.0
14295,31147,2023,79.0,13.6,1.0,0.9,46085.0
14296,31149,2023,77.3,23.2,0.5,0.0,55129.0
14297,31151,2023,81.0,12.0,15.3,0.2,58011.0
14298,31153,2023,93.4,26.1,5.5,2.2,88408.0
14299,31155,2023,87.2,20.2,0.8,1.0,76485.0
14300,31157,2023,81.4,17.4,4.7,2.1,56588.0
14301,31159,2023,86.8,21.7,1.2,0.8,73892.0
14302,31161,2023,80.3,15.4,1.6,0.5,47901.0
14303,31163,2023,77.7,14.0,1.1,1.8,57579.0
14304,31165,2023,71.0,19.3,2.9,3.5,46769.0
14305,31167,2023,82.8,15.1,2.4,1.9,70583.0
14306,31169,2023,82.2,16.0,0.5,0.6,56111.0
14307,31171,2023,88.7,18.9,2.1,0.0,51696.0
14308,31173,2023,73.0,13.5,1.7,0.9,56223.0
14309,31175,2023,76.2,19.9,0.6,1.7,58015.0
14310,31177,2023,88.4,23.6,1.5,2.8,83491.0
14311,31179,2023,89.0,20.7,4.0,0.6,60971.0
14312,31181,2023,85.7,12.4,0.6,2.9,56786.0
14313,31183,2023,71.2,17.4,0.8,0.0,51875.0
14314,31185,2023,90.2,16.9,1.4,1.2,66337.0
14315,32001,2023,88.0,13.0,7.5,2.0,61776.0
14316,32003,2023,87.4,17.1,22.0,1.6,64210.0
14317,32005,2023,91.6,19.8,6.4,0.5,75688.0
14318,32007,2023,87.7,10.7,7.0,0.8,82462.0
14319,32009,2023,69.0,12.1,10.6,1.3,31667.0
14320,32011,2023,91.9,8.7,3.1,0.0,68307.0
14321,32013,2023,85.6,14.6,9.8,0.5,70315.0
14322,32015,2023,90.7,3.9,8.7,0.0,92543.0
14323,32017,2023,74.8,8.9,1.1,0.0,62164.0
14324,32019,2023,89.3,11.1,6.6,0.8,63952.0
14325,32021,2023,78.9,10.9,3.0,0.0,43009.0
14326,32023,2023,77.3,8.5,8.4,2.4,52570.0
14327,32027,2023,84.5,5.2,10.2,0.6,62841.0
14328,32029,2023,85.8,19.7,5.1,7.1,66713.0
14329,32031,2023,88.2,19.8,14.1,1.8,74292.0
14330,32033,2023,78.1,10.1,4.2,0.2,63590.0
14331,32510,2023,86.0,15.4,12.8,1.5,62217.0
14332,33001,2023,87.2,18.2,2.9,1.3,75035.0
14333,33003,2023,89.9,21.3,2.5,1.9,70873.0
14334,33005,2023,87.1,20.7,2.8,1.4,69360.0
14335,33007,2023,83.6,12.6,2.4,1.0,52054.0
14336,33009,2023,85.2,21.6,5.6,1.4,73755.0
14337,33011,2023,91.2,25.0,10.0,2.5,86930.0
14338,33013,2023,89.1,20.4,5.0,1.9,82457.0
14339,33015,2023,93.5,26.9,4.9,2.5,101683.0
14340,33017,2023,89.3,23.7,4.4,2.4,76560.0
14341,33019,2023,84.0,17.9,2.9,1.4,64587.0
14342,34001,2023,87.7,19.3,15.9,1.5,66473.0
14343,34003,2023,92.2,31.0,30.9,3.5,109497.0
14344,34005,2023,92.2,25.8,10.3,2.4,95935.0
14345,34007,2023,87.9,20.5,11.4,2.2,75485.0
14346,34009,2023,88.3,22.0,4.8,1.9,76237.0
14347,34011,2023,84.9,11.1,10.5,1.2,58397.0
14348,34013,2023,84.0,21.4,28.7,3.5,67826.0
14349,34015,2023,90.7,22.8,5.5,2.0,93208.0
14350,34017,2023,89.4,27.3,42.9,3.9,79795.0
14351,34019,2023,92.9,31.7,10.2,3.7,123373.0
14352,34021,2023,86.6,23.4,23.6,2.3,85687.0
14353,34023,2023,90.6,26.5,33.4,3.1,96883.0
14354,34025,2023,91.7,29.7,13.1,3.5,110356.0
14355,34027,2023,93.5,32.2,19.5,3.5,123727.0
14356,34029,2023,84.9,21.1,7.8,2.4,76644.0
14357,34031,2023,88.3,20.2,32.1,2.2,78386.0
14358,34033,2023,86.0,15.7,3.8,1.3,67898.0
14359,34035,2023,94.4,30.4,26.5,4.6,121695.0
14360,34037,2023,92.5,24.7,7.9,2.3,101645.0
14361,34039,2023,88.7,22.7,30.8,2.5,87369.0
14362,34041,2023,88.7,22.9,9.1,2.1,85163.0
14363,35001,2023,85.2,19.7,10.2,1.8,56920.0
14364,35003,2023,59.8,10.5,2.8,1.0,37623.0
14365,35005,2023,73.6,10.8,11.3,0.8,47620.0
14366,35006,2023,65.3,10.3,2.3,0.6,47300.0
14367,35007,2023,75.2,12.6,3.2,0.5,39483.0
14368,35009,2023,85.2,14.2,8.7,1.1,51199.0
14369,35011,2023,75.7,6.4,0.3,1.2,32750.0
14370,35013,2023,80.4,17.5,16.0,1.2,47151.0
14371,35015,2023,81.5,10.4,6.2,0.7,67759.0
14372,35017,2023,80.7,16.4,3.1,1.1,39429.0
14373,35019,2023,57.2,5.9,3.5,0.0,35409.0
14374,35021,2023,51.5,11.7,6.6,0.0,35900.0
14375,35023,2023,74.4,11.8,7.3,0.0,46097.0
14376,35025,2023,81.4,7.6,17.5,0.8,62319.0
14377,35027,2023,77.8,14.2,5.4,1.8,47247.0
14378,35028,2023,93.0,25.0,8.9,0.8,123677.0
14379,35029,2023,72.9,7.5,17.0,0.9,33914.0
14380,35031,2023,50.0,6.6,2.7,0.8,40262.0
14381,35033,2023,47.9,5.5,1.5,1.8,37549.0
14382,35035,2023,83.7,13.4,9.8,2.4,46949.0
14383,35037,2023,61.5,9.8,2.1,0.9,33067.0
14384,35039,2023,63.5,10.1,4.8,0.7,46994.0
14385,35041,2023,81.3,14.6,10.6,0.9,47897.0
14386,35043,2023,87.2,18.5,4.9,2.1,68947.0
14387,35045,2023,66.7,8.9,2.8,0.9,47485.0
14388,35047,2023,67.3,12.5,3.0,0.6,36492.0
14389,35049,2023,84.0,20.3,12.0,1.2,64423.0
14390,35051,2023,72.4,12.2,4.4,0.8,35939.0
14391,35053,2023,56.5,7.6,5.1,0.8,38242.0
14392,35055,2023,79.4,18.3,5.6,3.0,49481.0
14393,35057,2023,71.2,9.8,5.6,0.9,44819.0
14394,35059,2023,74.2,9.7,4.0,0.9,37443.0
14395,35061,2023,74.3,10.5,6.7,0.7,53752.0
14396,36001,2023,86.9,22.5,11.3,1.7,73810.0
14397,36003,2023,80.4,11.9,1.7,1.1,54375.0
14398,36005,2023,82.4,13.4,34.2,1.7,43726.0
14399,36007,2023,85.3,15.4,7.2,1.6,53982.0
14400,36009,2023,77.8,10.7,1.5,0.5,53537.0
14401,36011,2023,83.2,13.3,2.1,1.0,59602.0
14402,36013,2023,81.8,13.0,2.4,1.0,50408.0
14403,36015,2023,84.2,12.9,3.0,1.1,58175.0
14404,36017,2023,83.4,10.1,1.9,2.8,55690.0
14405,36019,2023,84.2,14.5,4.4,1.1,62470.0
14406,36021,2023,83.3,18.1,6.7,1.5,73065.0
14407,36023,2023,80.7,15.8,2.6,1.2,62163.0
14408,36025,2023,81.7,12.4,4.3,1.6,52757.0
14409,36027,2023,91.0,20.0,11.2,2.0,87112.0
14410,36029,2023,86.2,20.1,7.2,1.8,62578.0
14411,36031,2023,84.0,17.4,3.9,1.4,61563.0
14412,36033,2023,82.0,11.7,4.0,0.9,55279.0
14413,36035,2023,81.9,10.3,1.6,1.5,55240.0
14414,36037,2023,85.6,13.1,2.4,1.7,63734.0
14415,36039,2023,76.3,13.6,5.7,2.0,62810.0
14416,36041,2023,83.9,10.8,0.7,1.3,62841.0
14417,36043,2023,84.7,12.2,2.9,1.5,60561.0
14418,36045,2023,88.5,14.3,4.5,2.1,58271.0
14419,36047,2023,84.9,23.6,35.3,5.3,67753.0
14420,36049,2023,82.4,10.9,1.2,2.3,60049.0
14421,36051,2023,86.4,15.2,3.7,1.8,64467.0
14422,36053,2023,84.7,13.8,2.5,1.2,63312.0
14423,36055,2023,87.4,21.9,8.5,2.5,66317.0
14424,36057,2023,79.2,10.9,3.2,1.4,53533.0
14425,36059,2023,92.0,26.0,22.4,2.7,126576.0
14426,36061,2023,88.8,32.0,27.9,6.6,93956.0
14427,36063,2023,84.8,15.3,3.6,1.2,60834.0
14428,36065,2023,85.6,14.9,8.4,1.0,61733.0
14429,36067,2023,85.0,20.1,7.8,2.3,66012.0
14430,36069,2023,88.1,20.1,3.8,1.6,70694.0
14431,36071,2023,86.3,18.3,11.7,2.1,85640.0
14432,36073,2023,83.5,11.3,2.8,1.5,54882.0
14433,36075,2023,87.8,11.9,2.0,1.5,61983.0
14434,36077,2023,83.0,17.7,3.7,0.8,60523.0
14435,36079,2023,93.1,23.4,13.9,2.7,111617.0
14436,36081,2023,87.7,21.0,47.0,2.8,75886.0
14437,36083,2023,88.2,19.7,5.4,1.5,76731.0
14438,36085,2023,86.0,21.2,24.2,2.6,89427.0
14439,36087,2023,86.4,23.1,21.0,2.5,99707.0
14440,36089,2023,83.4,12.0,3.6,1.1,54351.0
14441,36091,2023,90.9,23.6,5.7,1.8,90800.0
14442,36093,2023,87.3,18.4,10.2,2.5,69891.0
14443,36095,2023,80.1,13.3,3.3,1.2,64220.0
14444,36097,2023,81.5,13.1,1.7,0.5,56437.0
14445,36099,2023,83.4,12.5,2.3,2.2,59086.0
14446,36101,2023,83.8,12.7,3.6,1.4,58652.0
14447,36103,2023,90.5,20.8,15.5,2.4,111660.0
14448,36105,2023,83.8,15.4,9.8,1.8,63393.0
14449,36107,2023,86.9,15.7,1.9,1.4,64987.0
14450,36109,2023,87.2,24.2,12.3,1.1,64260.0
14451,36111,2023,89.7,18.5,7.3,2.1,71040.0
14452,36113,2023,86.1,17.0,3.6,0.6,68765.0
14453,36115,2023,83.3,12.0,2.6,1.2,63869.0
14454,36117,2023,85.9,14.9,2.7,1.7,64152.0
14455,36119,2023,89.7,24.9,25.3,3.4,105387.0
14456,36121,2023,81.3,11.1,2.2,0.8,60013.0
14457,36123,2023,76.9,14.1,1.7,0.4,57635.0
14458,37001,2023,83.8,18.5,8.3,1.1,55078.0
14459,37003,2023,81.3,10.7,3.2,0.9,55041.0
14460,37005,2023,79.1,12.7,4.9,0.1,38930.0
14461,37007,2023,81.7,8.7,2.8,1.0,39862.0
14462,37009,2023,76.5,12.4,3.3,2.6,43938.0
14463,37011,2023,77.9,14.7,3.1,1.0,46383.0
14464,37013,2023,78.1,12.8,3.6,1.0,51894.0
14465,37015,2023,62.8,9.1,1.0,0.2,37571.0
14466,37017,2023,79.7,12.0,3.4,0.6,39259.0
14467,37019,2023,90.2,20.2,3.5,2.2,64400.0
14468,37021,2023,83.8,25.5,6.2,1.5,59699.0
14469,37023,2023,77.4,11.9,4.9,0.7,48142.0
14470,37025,2023,89.5,22.5,8.5,1.8,75765.0
14471,37027,2023,81.9,11.3,3.0,1.3,48549.0
14472,37029,2023,91.0,15.5,2.5,0.0,68560.0
14473,37031,2023,90.0,18.1,3.0,1.2,61805.0
14474,37033,2023,75.7,9.6,2.4,1.2,53279.0
14475,37035,2023,84.6,16.4,6.8,1.4,57840.0
14476,37037,2023,82.3,24.3,10.2,1.7,76791.0
14477,37039,2023,77.9,14.4,2.3,1.1,43319.0
14478,37041,2023,79.3,14.4,2.2,1.0,46288.0
14479,37043,2023,78.4,15.8,3.1,1.7,47155.0
14480,37045,2023,72.7,12.0,2.5,1.0,45646.0
14481,37047,2023,75.3,9.5,3.1,2.3,40562.0
14482,37049,2023,81.6,15.3,4.5,1.6,56325.0
14483,37051,2023,87.3,16.9,6.6,1.4,50746.0
14484,37053,2023,86.7,18.3,2.8,1.8,79416.0
14485,37055,2023,92.8,26.6,4.5,0.7,69500.0
14486,37057,2023,83.8,13.9,5.5,1.3,53083.0
14487,37059,2023,89.7,17.3,5.2,0.9,64657.0
14488,37061,2023,72.6,11.2,13.2,0.8,45744.0
14489,37063,2023,90.1,26.6,14.3,2.0,67000.0
14490,37065,2023,70.0,12.7,2.8,1.2,41974.0
14491,37067,2023,85.7,21.4,8.7,0.9,56830.0
14492,37069,2023,84.7,15.4,5.3,1.7,62332.0
14493,37071,2023,84.1,16.0,5.2,1.7,56819.0
14494,37073,2023,71.6,6.6,1.3,4.2,51599.0
14495,37075,2023,72.0,8.8,2.8,0.0,41977.0
14496,37077,2023,85.5,15.9,4.6,1.5,60606.0
14497,37079,2023,74.7,7.6,7.1,0.0,45766.0
14498,37081,2023,84.6,23.8,10.8,1.5,58646.0
14499,37083,2023,62.4,9.8,2.1,1.3,37832.0
14500,37085,2023,81.3,15.5,5.8,1.8,59676.0
14501,37087,2023,76.9,16.8,2.5,1.2,52063.0
14502,37089,2023,86.9,20.8,6.8,1.0,59928.0
14503,37091,2023,74.4,8.8,3.5,0.4,43523.0
14504,37093,2023,85.4,13.4,6.0,1.3,53456.0
14505,37095,2023,68.8,8.5,6.4,0.0,48577.0
14506,37097,2023,90.4,21.9,6.7,0.9,66824.0
14507,37099,2023,75.6,16.3,3.7,0.8,47989.0
14508,37101,2023,82.1,17.6,7.5,1.9,66026.0
14509,37103,2023,69.4,11.0,2.8,0.3,42401.0
14510,37105,2023,75.9,14.0,8.6,0.6,57674.0
14511,37107,2023,77.5,9.6,4.0,0.2,41092.0
14512,37109,2023,87.0,16.6,5.4,0.9,65399.0
14513,37111,2023,80.0,12.7,4.0,1.1,50615.0
14514,37113,2023,77.5,15.8,5.0,1.9,48169.0
14515,37115,2023,74.7,21.2,1.6,0.5,51396.0
14516,37117,2023,75.8,9.8,2.0,1.6,41798.0
14517,37119,2023,91.4,30.6,16.0,2.7,73124.0
14518,37121,2023,77.0,13.8,3.8,3.3,48320.0
14519,37123,2023,72.7,11.5,8.4,0.7,50618.0
14520,37125,2023,86.3,24.1,5.0,1.7,67440.0
14521,37127,2023,82.0,15.6,4.3,0.8,52837.0
14522,37129,2023,89.7,28.1,4.9,3.5,62362.0
14523,37131,2023,58.6,10.5,1.9,0.4,39764.0
14524,37133,2023,90.4,17.0,3.8,2.9,54732.0
14525,37135,2023,91.2,26.6,12.6,2.5,79205.0
14526,37137,2023,80.3,13.0,3.0,1.0,52124.0
14527,37139,2023,84.8,17.1,2.8,0.2,56510.0
14528,37141,2023,84.0,19.1,3.6,1.4,65681.0
14529,37143,2023,79.5,11.4,2.6,2.8,53138.0
14530,37145,2023,82.6,12.6,2.7,1.1,55759.0
14531,37147,2023,84.4,20.4,4.8,1.9,50422.0
14532,37149,2023,81.1,21.5,4.4,1.4,55058.0
14533,37151,2023,83.0,11.5,6.0,0.9,51598.0
14534,37153,2023,77.0,11.2,3.4,0.9,38926.0
14535,37155,2023,66.5,9.2,4.4,0.7,36736.0
14536,37157,2023,74.9,10.5,3.8,2.1,46993.0
14537,37159,2023,85.3,14.0,4.8,1.0,53600.0
14538,37161,2023,77.2,12.8,2.8,1.8,45500.0
14539,37163,2023,74.4,10.2,9.9,0.5,45127.0
14540,37165,2023,74.3,9.8,2.7,0.7,39866.0
14541,37167,2023,85.4,12.8,3.5,0.7,56462.0
14542,37169,2023,78.5,8.7,1.7,1.8,52637.0
14543,37171,2023,74.1,12.8,5.6,0.9,50881.0
14544,37173,2023,71.8,13.1,3.0,1.7,48608.0
14545,37175,2023,85.8,22.8,2.4,1.1,57830.0
14546,37177,2023,72.5,7.2,3.5,2.6,40938.0
14547,37179,2023,92.4,25.4,10.2,2.2,88465.0
14548,37181,2023,79.3,11.4,4.9,1.8,45243.0
14549,37183,2023,93.7,33.3,13.5,3.2,88471.0
14550,37185,2023,71.8,10.1,2.6,0.5,39588.0
14551,37187,2023,66.4,10.1,1.6,0.0,32937.0
14552,37189,2023,87.0,24.3,3.2,1.5,48786.0
14553,37191,2023,85.4,14.5,6.9,1.2,49488.0
14554,37193,2023,81.8,11.8,3.5,1.0,46079.0
14555,37195,2023,78.1,12.9,6.1,0.8,47348.0
14556,37197,2023,78.1,10.8,5.2,2.2,51348.0
14557,37199,2023,77.0,12.8,2.8,2.2,45324.0
14558,38001,2023,81.1,12.0,1.3,2.0,52896.0
14559,38003,2023,83.7,22.3,2.3,0.5,64016.0
14560,38005,2023,68.8,14.0,1.0,0.6,54375.0
14561,38007,2023,78.0,17.2,1.1,0.0,71375.0
14562,38009,2023,85.5,19.2,3.4,0.0,68095.0
14563,38011,2023,88.1,14.3,0.9,1.3,76447.0
14564,38013,2023,84.4,17.9,3.8,0.3,97802.0
14565,38015,2023,86.3,26.5,2.6,1.7,76043.0
14566,38017,2023,87.7,28.7,7.8,1.0,68718.0
14567,38019,2023,81.5,21.6,1.8,3.6,60284.0
14568,38021,2023,78.0,19.1,2.3,2.6,58267.0
14569,38023,2023,71.9,18.2,1.1,0.9,83438.0
14570,38025,2023,83.3,14.5,3.8,0.5,84459.0
14571,38027,2023,78.8,18.9,0.6,0.0,44958.0
14572,38029,2023,70.3,13.2,1.1,0.1,56713.0
14573,38031,2023,84.3,18.6,0.0,0.9,71250.0
14574,38033,2023,80.3,17.2,1.2,0.6,83295.0
14575,38035,2023,83.0,23.5,6.0,1.1,57213.0
14576,38037,2023,76.8,17.0,1.8,0.8,57200.0
14577,38039,2023,82.8,22.0,2.7,2.7,64196.0
14578,38041,2023,79.8,13.0,0.6,0.6,62865.0
14579,38043,2023,73.1,16.4,1.3,3.4,52419.0
14580,38045,2023,81.9,17.8,0.6,1.1,63594.0
14581,38047,2023,79.0,18.4,2.4,0.0,53929.0
14582,38049,2023,79.8,16.1,1.3,0.5,71612.0
14583,38051,2023,74.9,11.6,3.0,0.6,58056.0
14584,38053,2023,88.2,18.3,3.3,0.6,78442.0
14585,38055,2023,81.3,16.8,1.5,1.6,72324.0
14586,38057,2023,84.5,15.3,2.4,2.4,78547.0
14587,38059,2023,87.8,22.0,1.6,1.1,75177.0
14588,38061,2023,77.9,14.9,2.7,1.6,76520.0
14589,38063,2023,72.9,18.5,3.9,0.6,56724.0
14590,38065,2023,79.3,15.3,0.4,1.0,64148.0
14591,38067,2023,77.0,16.7,4.5,0.8,61795.0
14592,38069,2023,82.4,18.9,1.6,0.0,59803.0
14593,38071,2023,81.1,18.0,3.9,2.1,55534.0
14594,38073,2023,78.1,17.5,2.9,0.1,67480.0
14595,38075,2023,89.8,18.7,0.7,0.4,71218.0
14596,38077,2023,84.3,18.3,0.7,1.6,62481.0
14597,38079,2023,75.5,12.3,0.5,0.5,49434.0
14598,38081,2023,86.3,15.2,4.3,2.1,67467.0
14599,38083,2023,71.8,13.2,0.3,0.0,61125.0
14600,38085,2023,70.7,9.0,0.0,0.9,39755.0
14601,38087,2023,79.0,21.4,0.3,0.7,67614.0
14602,38089,2023,84.1,19.1,3.6,2.2,70364.0
14603,38091,2023,74.9,26.6,1.6,1.2,81354.0
14604,38093,2023,79.2,17.9,2.0,0.7,54652.0
14605,38095,2023,76.1,11.4,3.8,1.3,51912.0
14606,38097,2023,77.5,22.1,1.7,0.1,73113.0
14607,38099,2023,76.0,12.3,3.3,1.5,59368.0
14608,38101,2023,87.7,20.8,4.1,1.8,72227.0
14609,38103,2023,81.1,19.0,0.6,1.4,58932.0
14610,38105,2023,81.1,18.7,8.1,1.3,80142.0
14611,39001,2023,76.3,8.5,0.7,0.7,44467.0
14612,39003,2023,85.3,11.9,1.8,0.9,55114.0
14613,39005,2023,82.8,14.1,1.5,0.9,58168.0
14614,39007,2023,82.2,10.5,1.6,1.2,49680.0
14615,39009,2023,80.7,15.2,4.1,1.1,47061.0
14616,39011,2023,86.4,11.9,0.9,1.2,69315.0
