year,pct_bb,pct_college,pct_foreign_born,pct_it_workers,median_hh_inc,cfips
2023,77.0,12.7,2.8,0.8,61233.0,27129
2023,89.5,17.9,7.8,0.8,71384.0,27131
2023,85.5,18.9,2.1,0.1,68638.0,27133
2023,75.7,16.1,4.1,0.3,65651.0,27135
2023,84.7,20.3,2.1,1.2,61213.0,27137
2023,93.2,29.8,10.1,1.5,109031.0,27139
2023,91.5,18.6,3.5,0.7,92374.0,27141
2023,80.7,13.5,4.1,1.1,67412.0,27143
2023,86.8,18.9,6.7,1.2,68212.0,27145
2023,86.1,19.4,4.5,1.5,73468.0,27147
2023,87.0,20.7,5.7,0.9,65750.0,27149
2023,77.9,16.8,3.4,1.3,53664.0,27151
2023,73.4,10.6,3.6,1.1,58021.0,27153
2023,76.9,11.2,1.3,0.2,56667.0,27155
2023,83.6,18.2,1.9,0.9,70603.0,27157
2023,81.2,13.0,1.6,0.8,50100.0,27159
2023,82.9,16.5,3.4,1.7,66502.0,27161
2023,93.4,30.5,7.5,1.9,102258.0,27163
2023,77.2,14.0,12.8,0.8,59494.0,27165
2023,76.6,17.1,1.0,1.1,57907.0,27167
2023,89.7,20.7,3.1,1.9,61753.0,27169
2023,90.0,22.7,2.8,1.0,94276.0,27171
2023,82.7,12.5,2.5,1.1,65014.0,27173
2023,78.3,10.0,6.6,0.6,33860.0,28001
2023,71.3,13.4,1.5,0.9,44068.0,28003
2023,64.8,5.8,0.4,0.4,31367.0,28005
2023,75.3,9.3,0.8,1.2,36196.0,28007
2023,58.3,4.3,7.3,0.5,39311.0,28009
2023,70.5,14.2,2.5,0.6,33729.0,28011
2023,73.7,7.6,3.7,0.2,41142.0,28013
2023,64.0,10.9,0.0,1.7,46147.0,28015
2023,65.3,9.4,1.9,0.8,38620.0,28017
2023,72.8,10.2,0.2,0.4,37859.0,28019
2023,69.6,8.4,0.7,0.0,31305.0,28021
2023,72.3,8.4,0.7,0.1,40838.0,28023
2023,79.0,12.7,0.4,0.9,35638.0,28025
2023,70.0,12.4,0.6,0.3,31312.0,28027
2023,61.4,13.7,1.5,1.1,46530.0,28029
2023,59.4,11.2,0.7,1.1,40233.0,28031
2023,90.0,17.0,3.9,0.9,73460.0,28033
2023,80.4,16.3,2.4,1.3,45780.0,28035
2023,82.2,11.6,0.1,1.5,40479.0,28037
2023,72.3,8.9,1.7,2.0,47385.0,28039
2023,67.1,6.6,1.5,0.8,49581.0,28041
2023,77.2,12.1,0.9,0.9,40808.0,28043
2023,82.2,14.3,2.1,0.9,58196.0,28045
2023,84.5,15.3,4.4,1.7,51590.0,28047
2023,85.1,17.6,1.6,2.0,46179.0,28049
2023,57.8,9.2,0.3,0.8,24958.0,28051
2023,70.7,9.0,1.0,0.2,30327.0,28053
2023,37.0,1.6,0.0,0.0,17109.0,28055
2023,75.5,7.9,0.4,0.4,53510.0,28057
2023,84.6,15.1,3.4,1.0,55107.0,28059
2023,49.9,10.1,0.1,2.8,39992.0,28061
2023,85.9,10.4,1.1,0.0,29205.0,28063
2023,62.6,6.9,0.5,1.1,34771.0,28065
2023,63.7,12.2,2.3,0.8,43659.0,28067
2023,62.6,8.0,0.2,0.0,37667.0,28069
2023,85.9,24.2,3.7,1.2,54720.0,28071
2023,86.9,21.3,2.4,1.3,63925.0,28073
2023,80.2,13.3,1.7,1.1,43301.0,28075
2023,53.6,6.8,0.5,0.4,39443.0,28077
2023,69.2,10.1,1.6,0.6,39660.0,28079
2023,78.8,17.3,2.2,1.7,60708.0,28081
2023,50.5,9.4,1.7,1.1,30182.0,28083
2023,76.0,9.5,0.7,0.2,43926.0,28085
2023,82.8,15.4,1.8,0.3,49660.0,28087
2023,90.2,28.9,4.2,2.5,74688.0,28089
2023,66.3,7.6,0.9,1.0,34286.0,28091
2023,75.7,8.6,2.3,0.2,42968.0,28093
2023,81.4,10.8,0.9,0.8,47353.0,28095
2023,71.5,11.4,0.9,0.3,35903.0,28097
2023,72.9,7.1,0.7,0.8,43416.0,28099
2023,69.2,10.0,1.4,0.7,44530.0,28101
2023,66.7,9.5,0.5,0.0,38999.0,28103
2023,79.3,21.5,3.9,0.8,41094.0,28105
2023,67.6,10.4,0.7,2.1,39673.0,28107
2023,79.6,9.5,1.5,0.8,53855.0,28109
2023,70.9,5.7,2.2,0.5,47368.0,28111
2023,70.3,9.3,0.8,1.3,36308.0,28113
2023,66.9,10.9,3.8,0.6,52150.0,28115
2023,77.0,10.4,1.7,1.0,46417.0,28117
2023,62.2,6.7,0.2,0.0,25783.0,28119
2023,88.4,20.3,2.6,1.5,72326.0,28121
2023,69.9,8.0,5.3,0.7,43022.0,28123
2023,61.2,11.8,0.0,0.0,38977.0,28125
2023,69.8,11.8,1.2,0.6,43842.0,28127
2023,50.9,8.1,0.9,1.1,51792.0,28129
2023,81.6,8.3,1.1,0.6,50807.0,28131
2023,65.8,9.0,0.1,1.0,32608.0,28133
2023,61.2,7.0,1.8,0.3,31484.0,28135
2023,77.2,10.1,1.2,1.0,54839.0,28137
2023,68.8,10.1,2.3,0.3,41506.0,28139
2023,70.6,7.7,1.7,1.0,40394.0,28141
2023,82.2,10.6,0.8,0.3,41176.0,28143
2023,74.3,11.8,2.7,0.6,50543.0,28145
2023,64.7,10.3,1.7,0.5,34605.0,28147
2023,78.3,15.2,2.3,0.5,50686.0,28149
2023,60.2,12.8,0.8,2.3,34399.0,28151
2023,77.7,10.8,3.7,0.5,34766.0,28153
2023,73.5,11.4,0.7,0.2,53363.0,28155
2023,66.3,7.8,0.0,5.7,31412.0,28157
2023,67.8,10.5,0.1,0.9,39725.0,28159
2023,66.5,6.9,0.4,0.6,44348.0,28161
2023,74.1,8.6,2.8,2.5,40037.0,28163
2023,78.8,15.2,5.0,1.7,46639.0,29001
2023,79.7,16.7,0.9,1.9,63769.0,29003
2023,78.2,14.8,0.4,1.4,53867.0,29005
2023,78.8,10.1,2.4,1.1,47178.0,29007
2023,76.9,10.4,4.3,1.6,49574.0,29009
2023,80.8,13.3,0.6,1.9,45113.0,29011
2023,74.8,9.4,0.8,0.8,52093.0,29013
2023,76.6,7.4,1.0,0.2,45533.0,29015
2023,75.1,7.4,0.4,1.5,51250.0,29017
2023,87.1,27.1,6.5,1.9,62653.0,29019
2023,81.6,15.4,3.8,1.4,54073.0,29021
2023,78.6,8.1,0.7,1.1,44842.0,29023
2023,78.1,10.5,0.9,1.1,54321.0,29025
2023,85.3,15.9,1.6,2.0,63791.0,29027
2023,80.0,15.4,2.0,0.6,55717.0,29029
2023,87.0,20.9,2.6,1.5,59252.0,29031
2023,77.4,12.9,0.9,2.6,54967.0,29033
2023,79.1,8.0,0.0,2.6,42378.0,29035
2023,87.8,18.6,1.4,2.0,76924.0,29037
2023,77.5,9.0,1.1,0.0,41211.0,29039
2023,79.1,12.2,1.0,3.2,56758.0,29041
2023,88.5,19.5,2.7,1.4,69212.0,29043
2023,70.8,8.1,0.5,0.2,45965.0,29045
2023,89.6,22.6,5.3,2.0,75596.0,29047
2023,80.7,14.8,1.4,2.1,63876.0,29049
2023,78.3,23.1,2.6,2.1,64715.0,29051
2023,81.0,15.6,0.6,1.2,55711.0,29053
2023,74.1,8.5,1.2,2.0,46643.0,29055
2023,77.7,11.8,1.6,0.5,43661.0,29057
2023,76.6,7.0,1.3,1.2,44948.0,29059
2023,78.3,13.3,0.5,2.0,55750.0,29061
2023,73.7,10.2,1.0,1.1,59462.0,29063
2023,71.5,9.7,2.4,2.5,45700.0,29065
2023,71.6,8.8,1.2,0.4,45125.0,29067
2023,82.2,8.0,3.0,0.5,42194.0,29069
2023,86.8,13.3,1.4,1.4,65263.0,29071
2023,82.1,11.6,0.9,0.9,58956.0,29073
2023,75.7,12.8,1.6,0.3,47746.0,29075
2023,81.0,20.1,3.1,1.6,50682.0,29077
2023,75.8,11.6,1.2,0.9,49621.0,29079
2023,81.9,10.7,1.5,2.1,45313.0,29081
2023,81.8,9.5,0.9,0.1,49682.0,29083
2023,67.9,5.9,0.7,2.4,32132.0,29085
2023,75.1,13.3,0.8,0.8,52500.0,29087
2023,82.3,14.6,0.7,0.4,58596.0,29089
2023,78.7,11.0,1.3,0.2,43200.0,29091
2023,74.2,10.5,1.2,1.7,44717.0,29093
2023,86.7,20.4,5.9,2.0,60800.0,29095
2023,85.1,16.8,4.5,1.9,51876.0,29097
2023,89.9,14.7,2.0,1.5,71285.0,29099
2023,89.0,16.5,2.7,1.5,59952.0,29101
2023,63.7,9.6,1.4,3.1,40814.0,29103
2023,73.9,11.5,1.3,1.1,46968.0,29105
2023,81.0,12.9,1.8,1.4,70969.0,29107
2023,82.3,11.1,2.6,0.4,46923.0,29109
2023,72.8,7.9,1.0,0.8,46250.0,29111
2023,89.3,14.0,1.0,2.5,76622.0,29113
2023,73.8,12.5,0.6,4.3,54245.0,29115
2023,69.1,12.6,1.1,1.1,54309.0,29117
2023,65.1,7.6,8.8,1.4,43086.0,29119
2023,72.3,12.1,1.3,3.5,48583.0,29121
2023,74.7,9.8,1.4,0.6,50529.0,29123
2023,73.8,10.6,1.3,2.2,50434.0,29125
2023,83.2,14.6,0.9,0.2,56213.0,29127
2023,72.1,12.3,3.1,3.2,52105.0,29129
2023,80.3,13.4,1.1,1.7,47288.0,29131
2023,80.3,8.9,0.9,3.2,39127.0,29133
2023,72.1,12.9,1.3,1.1,58900.0,29135
2023,78.0,12.6,1.0,1.0,46441.0,29137
2023,75.4,11.2,0.9,0.5,54390.0,29139
2023,70.0,8.4,0.8,1.1,46078.0,29141
2023,80.1,7.2,0.7,0.3,42370.0,29143
2023,83.1,15.3,3.2,1.7,55820.0,29145
2023,84.5,16.7,1.2,1.0,47669.0,29147
2023,63.5,7.2,0.4,0.8,35972.0,29149
2023,74.9,16.4,0.2,1.9,67088.0,29151
2023,69.8,7.5,1.1,1.2,36402.0,29153
2023,78.0,6.9,0.8,2.1,35865.0,29155
2023,82.2,13.7,1.8,0.1,56832.0,29157
2023,82.4,10.6,7.0,1.1,51936.0,29159
2023,87.0,16.8,4.4,0.8,48124.0,29161
2023,79.5,9.8,1.1,1.7,47382.0,29163
2023,92.9,27.2,5.5,1.8,85031.0,29165
2023,79.5,14.3,1.1,1.0,50890.0,29167
2023,80.0,17.7,5.5,0.3,59252.0,29169
2023,65.3,11.5,0.2,1.4,46161.0,29171
2023,81.7,9.6,0.7,0.0,58829.0,29173
2023,82.9,12.0,1.1,0.9,51403.0,29175
2023,82.3,10.8,1.0,1.1,67643.0,29177
2023,74.0,10.8,0.1,0.4,41925.0,29179
2023,73.3,7.0,1.0,0.2,36089.0,29181
2023,92.9,26.6,4.0,2.2,91792.0,29183
2023,75.1,9.3,1.3,1.5,40470.0,29185
2023,81.4,11.8,0.9,1.5,62607.0,29186
2023,82.1,8.1,1.7,1.6,50015.0,29187
2023,90.2,25.7,7.6,2.5,72562.0,29189
2023,80.5,16.3,5.3,0.5,49705.0,29195
2023,63.8,7.5,0.2,0.6,49746.0,29197
2023,77.4,9.7,1.7,2.7,48705.0,29199
2023,81.7,13.3,1.0,1.5,50556.0,29201
2023,71.4,8.4,0.3,0.3,41176.0,29203
2023,77.5,12.6,1.3,1.2,46178.0,29205
2023,80.9,9.5,0.2,1.4,46052.0,29207
2023,88.3,13.8,1.7,1.4,54320.0,29209
2023,72.2,9.8,8.8,0.7,46964.0,29211
2023,85.1,15.5,2.7,1.7,51031.0,29213
2023,76.4,8.4,1.1,0.7,37994.0,29215
2023,83.6,11.6,1.1,1.1,49494.0,29217
2023,86.9,13.5,1.4,2.0,68350.0,29219
2023,73.0,8.1,0.6,0.5,44955.0,29221
2023,75.0,6.6,0.6,0.8,42257.0,29223
2023,77.5,12.1,1.6,0.9,59325.0,29225
2023,79.6,12.2,0.7,0.0,41847.0,29227
2023,73.2,7.9,0.7,2.0,40179.0,29229
2023,81.1,21.3,6.8,2.1,48751.0,29510
2023,83.2,22.6,2.2,1.8,51048.0,30001
2023,74.4,12.1,0.3,0.2,49640.0,30003
2023,77.7,17.9,0.6,1.0,50847.0,30005
2023,77.3,16.5,1.3,0.5,60244.0,30007
2023,81.8,19.9,0.9,1.5,63178.0,30009
2023,80.1,16.8,0.4,0.0,41447.0,30011
2023,82.6,17.9,1.9,1.3,56377.0,30013
2023,72.5,21.2,0.9,0.1,48237.0,30015
2023,80.4,18.5,1.8,2.2,55426.0,30017
2023,77.8,16.0,1.5,6.5,54722.0,30019
2023,88.2,15.0,1.6,1.2,57684.0,30021
2023,79.1,17.1,2.2,0.9,44809.0,30023
2023,81.7,15.8,0.7,0.2,83750.0,30025
2023,84.2,20.9,2.0,0.9,52941.0,30027
2023,87.3,22.4,2.7,1.6,63582.0,30029
2023,91.0,33.1,3.4,1.0,76208.0,30031
2023,85.6,16.6,0.0,0.0,55000.0,30033
2023,72.9,14.1,1.3,1.0,39441.0,30035
2023,79.4,14.2,1.8,0.0,46607.0,30037
2023,78.5,24.7,1.7,2.6,49077.0,30039
2023,80.7,20.1,1.3,4.9,56840.0,30041
2023,87.3,23.3,1.7,1.1,72500.0,30043
2023,79.5,20.0,1.0,0.5,51691.0,30045
2023,80.4,22.3,2.4,2.6,53154.0,30047
2023,85.1,26.5,1.5,1.6,66486.0,30049
2023,69.8,16.7,0.4,1.6,46507.0,30051
2023,81.2,13.7,3.5,1.8,41922.0,30053
2023,81.7,14.0,2.2,5.6,63365.0,30055
2023,82.2,22.6,2.2,3.6,56410.0,30057
2023,75.5,23.1,3.4,0.0,51709.0,30059
2023,75.1,19.3,1.5,3.3,50750.0,30061
2023,90.7,27.9,3.0,2.5,61423.0,30063
2023,76.3,14.4,1.6,1.4,51153.0,30065
2023,86.6,23.5,2.6,1.1,58510.0,30067
2023,91.3,22.9,2.8,1.0,54375.0,30069
2023,77.8,13.7,2.7,0.0,50789.0,30071
2023,82.9,18.0,2.5,0.0,55865.0,30073
2023,73.6,16.8,1.3,4.2,55833.0,30075
2023,69.9,12.4,1.6,0.0,53111.0,30077
2023,82.0,16.8,6.0,0.0,44500.0,30079
2023,86.7,17.4,1.9,3.6,59640.0,30081
2023,82.7,12.4,3.2,1.8,62530.0,30083
2023,67.2,13.5,1.3,1.0,47182.0,30085
2023,68.1,11.9,1.6,1.4,59339.0,30087
2023,77.6,15.2,1.5,0.5,46848.0,30089
2023,83.0,18.0,2.2,0.5,58786.0,30091
2023,80.7,18.6,1.4,1.9,50331.0,30093
2023,85.5,20.0,0.8,1.1,72906.0,30095
2023,83.9,16.9,0.9,2.3,59238.0,30097
2023,81.6,18.6,0.5,2.4,60431.0,30099
2023,86.0,16.3,2.3,3.9,54137.0,30101
2023,70.7,26.8,0.0,1.1,55313.0,30103
2023,80.1,15.8,0.9,1.4,53667.0,30105
2023,72.8,13.7,1.2,1.4,38893.0,30107
2023,74.6,18.2,3.7,0.0,49000.0,30109
2023,88.1,23.3,1.9,1.9,65656.0,30111
2023,84.6,15.8,5.7,1.0,57783.0,31001
2023,78.6,12.6,1.6,0.9,55802.0,31003
2023,79.4,19.4,1.3,0.6,59375.0,31005
2023,72.8,17.5,6.4,0.8,57917.0,31007
2023,90.6,17.6,0.0,0.0,49464.0,31009
2023,80.9,13.4,1.1,0.7,63668.0,31011
2023,89.2,14.9,6.8,2.2,63366.0,31013
2023,79.3,11.2,3.3,0.9,54464.0,31015
2023,85.5,15.4,4.7,2.1,43942.0,31017
2023,87.9,22.7,4.5,1.5,65810.0,31019
2023,76.7,17.9,1.2,1.6,55769.0,31021
2023,84.7,18.7,2.3,0.7,64837.0,31023
2023,86.6,19.3,1.3,0.9,78251.0,31025
2023,80.2,15.5,0.6,0.4,69490.0,31027
2023,83.8,16.1,7.2,4.0,55690.0,31029
2023,82.4,18.4,2.4,0.6,57719.0,31031
2023,85.7,16.9,1.5,1.0,53674.0,31033
2023,83.6,14.1,3.3,0.1,70690.0,31035
2023,85.5,11.8,34.5,0.5,70381.0,31037
2023,75.1,17.4,6.6,2.4,63125.0,31039
2023,80.6,17.0,1.4,0.7,57715.0,31041
2023,80.1,10.2,22.9,1.4,63053.0,31043
2023,86.7,19.1,0.5,0.0,51925.0,31045
2023,82.9,11.9,22.0,0.8,58402.0,31047
2023,83.3,14.3,0.7,0.3,50924.0,31049
2023,79.4,15.8,7.0,0.3,58849.0,31051
2023,83.8,12.6,6.2,0.8,60962.0,31053
2023,89.2,26.1,10.0,2.3,70683.0,31055
2023,76.5,18.8,3.1,0.5,53696.0,31057
2023,79.6,14.3,1.1,0.4,66410.0,31059
2023,76.2,11.0,0.5,1.6,52400.0,31061
2023,73.0,18.9,0.5,0.5,59573.0,31063
2023,75.1,14.5,2.1,3.5,57284.0,31065
2023,82.3,14.8,1.9,1.5,55000.0,31067
2023,76.2,18.0,1.0,1.1,43478.0,31069
2023,74.9,23.9,1.3,3.0,57888.0,31071
2023,81.8,22.6,2.3,0.6,69886.0,31073
2023,77.4,22.5,2.8,2.4,56806.0,31075
2023,74.3,12.3,0.7,3.0,48472.0,31077
2023,85.8,14.4,14.4,1.5,60720.0,31079
2023,89.7,17.6,1.0,4.5,71211.0,31081
2023,81.7,18.7,2.8,0.2,59432.0,31083
2023,83.3,16.9,4.4,0.7,51389.0,31085
2023,74.3,12.0,0.3,1.2,47025.0,31087
2023,78.8,18.8,2.6,0.8,60592.0,31089
2023,72.7,24.3,0.0,1.5,51333.0,31091
2023,79.2,16.4,1.8,0.4,64167.0,31093
2023,75.8,13.3,2.6,1.0,51587.0,31095
2023,81.8,12.4,2.8,0.3,53696.0,31097
2023,86.0,21.5,4.5,1.9,68606.0,31099
2023,82.6,14.0,3.2,1.7,54303.0,31101
2023,82.1,20.4,2.3,0.6,54583.0,31103
2023,80.3,8.3,1.2,1.7,55428.0,31105
2023,81.6,12.7,1.2,0.5,58043.0,31107
2023,90.6,25.3,8.3,2.2,65086.0,31109
2023,86.0,13.9,2.6,1.4,61309.0,31111
2023,84.4,23.5,1.8,0.0,60250.0,31113
2023,67.4,12.4,2.7,0.0,46667.0,31115
2023,78.6,19.3,0.4,0.0,53750.0,31117
2023,83.4,16.9,6.7,0.5,55375.0,31119
2023,82.1,11.1,3.4,1.9,57778.0,31121
2023,77.3,14.4,5.1,0.5,50859.0,31123
2023,80.5,10.9,0.0,0.4,55473.0,31125
2023,79.4,20.8,1.5,0.0,53081.0,31127
2023,76.9,15.3,1.6,0.4,61667.0,31129
2023,86.6,17.8,5.3,1.3,70072.0,31131
2023,71.8,9.4,1.2,0.4,51354.0,31133
2023,85.0,21.4,1.9,1.9,57250.0,31135
2023,81.8,17.7,2.1,0.5,61606.0,31137
2023,84.5,17.1,1.3,1.3,62299.0,31139
2023,83.4,16.3,10.9,0.7,64105.0,31141
2023,85.3,13.1,3.2,0.5,66486.0,31143
2023,81.1,17.0,1.0,1.4,53387.0,31145
2023,79.0,13.6,1.0,0.9,46085.0,31147
2023,77.3,23.2,0.5,0.0,55129.0,31149
2023,81.0,12.0,15.3,0.2,58011.0,31151
2023,93.4,26.1,5.5,2.2,88408.0,31153
2023,87.2,20.2,0.8,1.0,76485.0,31155
2023,81.4,17.4,4.7,2.1,56588.0,31157
2023,86.8,21.7,1.2,0.8,73892.0,31159
2023,80.3,15.4,1.6,0.5,47901.0,31161
2023,77.7,14.0,1.1,1.8,57579.0,31163
2023,71.0,19.3,2.9,3.5,46769.0,31165
2023,82.8,15.1,2.4,1.9,70583.0,31167
2023,82.2,16.0,0.5,0.6,56111.0,31169
2023,88.7,18.9,2.1,0.0,51696.0,31171
2023,73.0,13.5,1.7,0.9,56223.0,31173
2023,76.2,19.9,0.6,1.7,58015.0,31175
2023,88.4,23.6,1.5,2.8,83491.0,31177
2023,89.0,20.7,4.0,0.6,60971.0,31179
2023,85.7,12.4,0.6,2.9,56786.0,31181
2023,71.2,17.4,0.8,0.0,51875.0,31183
2023,90.2,16.9,1.4,1.2,66337.0,31185
2023,88.0,13.0,7.5,2.0,61776.0,32001
2023,87.4,17.1,22.0,1.6,64210.0,32003
2023,91.6,19.8,6.4,0.5,75688.0,32005
2023,87.7,10.7,7.0,0.8,82462.0,32007
2023,69.0,12.1,10.6,1.3,31667.0,32009
2023,91.9,8.7,3.1,0.0,68307.0,32011
2023,85.6,14.6,9.8,0.5,70315.0,32013
2023,90.7,3.9,8.7,0.0,92543.0,32015
2023,74.8,8.9,1.1,0.0,62164.0,32017
2023,89.3,11.1,6.6,0.8,63952.0,32019
2023,78.9,10.9,3.0,0.0,43009.0,32021
2023,77.3,8.5,8.4,2.4,52570.0,32023
2023,84.5,5.2,10.2,0.6,62841.0,32027
2023,85.8,19.7,5.1,7.1,66713.0,32029
2023,88.2,19.8,14.1,1.8,74292.0,32031
2023,78.1,10.1,4.2,0.2,63590.0,32033
2023,86.0,15.4,12.8,1.5,62217.0,32510
2023,87.2,18.2,2.9,1.3,75035.0,33001
2023,89.9,21.3,2.5,1.9,70873.0,33003
2023,87.1,20.7,2.8,1.4,69360.0,33005
2023,83.6,12.6,2.4,1.0,52054.0,33007
2023,85.2,21.6,5.6,1.4,73755.0,33009
2023,91.2,25.0,10.0,2.5,86930.0,33011
2023,89.1,20.4,5.0,1.9,82457.0,33013
2023,93.5,26.9,4.9,2.5,101683.0,33015
2023,89.3,23.7,4.4,2.4,76560.0,33017
2023,84.0,17.9,2.9,1.4,64587.0,33019
2023,87.7,19.3,15.9,1.5,66473.0,34001
2023,92.2,31.0,30.9,3.5,109497.0,34003
2023,92.2,25.8,10.3,2.4,95935.0,34005
2023,87.9,20.5,11.4,2.2,75485.0,34007
2023,88.3,22.0,4.8,1.9,76237.0,34009
2023,84.9,11.1,10.5,1.2,58397.0,34011
2023,84.0,21.4,28.7,3.5,67826.0,34013
2023,90.7,22.8,5.5,2.0,93208.0,34015
2023,89.4,27.3,42.9,3.9,79795.0,34017
2023,92.9,31.7,10.2,3.7,123373.0,34019
2023,86.6,23.4,23.6,2.3,85687.0,34021
2023,90.6,26.5,33.4,3.1,96883.0,34023
2023,91.7,29.7,13.1,3.5,110356.0,34025
2023,93.5,32.2,19.5,3.5,123727.0,34027
2023,84.9,21.1,7.8,2.4,76644.0,34029
2023,88.3,20.2,32.1,2.2,78386.0,34031
2023,86.0,15.7,3.8,1.3,67898.0,34033
2023,94.4,30.4,26.5,4.6,121695.0,34035
2023,92.5,24.7,7.9,2.3,101645.0,34037
2023,88.7,22.7,30.8,2.5,87369.0,34039
2023,88.7,22.9,9.1,2.1,85163.0,34041
2023,85.2,19.7,10.2,1.8,56920.0,35001
2023,59.8,10.5,2.8,1.0,37623.0,35003
2023,73.6,10.8,11.3,0.8,47620.0,35005
2023,65.3,10.3,2.3,0.6,47300.0,35006
2023,75.2,12.6,3.2,0.5,39483.0,35007
2023,85.2,14.2,8.7,1.1,51199.0,35009
2023,75.7,6.4,0.3,1.2,32750.0,35011
2023,80.4,17.5,16.0,1.2,47151.0,35013
2023,81.5,10.4,6.2,0.7,67759.0,35015
2023,80.7,16.4,3.1,1.1,39429.0,35017
2023,57.2,5.9,3.5,0.0,35409.0,35019
2023,51.5,11.7,6.6,0.0,35900.0,35021
2023,74.4,11.8,7.3,0.0,46097.0,35023
2023,81.4,7.6,17.5,0.8,62319.0,35025
2023,77.8,14.2,5.4,1.8,47247.0,35027
2023,93.0,25.0,8.9,0.8,123677.0,35028
2023,72.9,7.5,17.0,0.9,33914.0,35029
2023,50.0,6.6,2.7,0.8,40262.0,35031
2023,47.9,5.5,1.5,1.8,37549.0,35033
2023,83.7,13.4,9.8,2.4,46949.0,35035
2023,61.5,9.8,2.1,0.9,33067.0,35037
2023,63.5,10.1,4.8,0.7,46994.0,35039
2023,81.3,14.6,10.6,0.9,47897.0,35041
2023,87.2,18.5,4.9,2.1,68947.0,35043
2023,66.7,8.9,2.8,0.9,47485.0,35045
2023,67.3,12.5,3.0,0.6,36492.0,35047
2023,84.0,20.3,12.0,1.2,64423.0,35049
2023,72.4,12.2,4.4,0.8,35939.0,35051
2023,56.5,7.6,5.1,0.8,38242.0,35053
2023,79.4,18.3,5.6,3.0,49481.0,35055
2023,71.2,9.8,5.6,0.9,44819.0,35057
2023,74.2,9.7,4.0,0.9,37443.0,35059
2023,74.3,10.5,6.7,0.7,53752.0,35061
2023,86.9,22.5,11.3,1.7,73810.0,36001
2023,80.4,11.9,1.7,1.1,54375.0,36003
2023,82.4,13.4,34.2,1.7,43726.0,36005
2023,85.3,15.4,7.2,1.6,53982.0,36007
2023,77.8,10.7,1.5,0.5,53537.0,36009
2023,83.2,13.3,2.1,1.0,59602.0,36011
2023,81.8,13.0,2.4,1.0,50408.0,36013
2023,84.2,12.9,3.0,1.1,58175.0,36015
2023,83.4,10.1,1.9,2.8,55690.0,36017
2023,84.2,14.5,4.4,1.1,62470.0,36019
2023,83.3,18.1,6.7,1.5,73065.0,36021
2023,80.7,15.8,2.6,1.2,62163.0,36023
2023,81.7,12.4,4.3,1.6,52757.0,36025
2023,91.0,20.0,11.2,2.0,87112.0,36027
2023,86.2,20.1,7.2,1.8,62578.0,36029
2023,84.0,17.4,3.9,1.4,61563.0,36031
2023,82.0,11.7,4.0,0.9,55279.0,36033
2023,81.9,10.3,1.6,1.5,55240.0,36035
2023,85.6,13.1,2.4,1.7,63734.0,36037
2023,76.3,13.6,5.7,2.0,62810.0,36039
2023,83.9,10.8,0.7,1.3,62841.0,36041
2023,84.7,12.2,2.9,1.5,60561.0,36043
2023,88.5,14.3,4.5,2.1,58271.0,36045
2023,84.9,23.6,35.3,5.3,67753.0,36047
2023,82.4,10.9,1.2,2.3,60049.0,36049
2023,86.4,15.2,3.7,1.8,64467.0,36051
2023,84.7,13.8,2.5,1.2,63312.0,36053
2023,87.4,21.9,8.5,2.5,66317.0,36055
2023,79.2,10.9,3.2,1.4,53533.0,36057
2023,92.0,26.0,22.4,2.7,126576.0,36059
2023,88.8,32.0,27.9,6.6,93956.0,36061
2023,84.8,15.3,3.6,1.2,60834.0,36063
2023,85.6,14.9,8.4,1.0,61733.0,36065
2023,85.0,20.1,7.8,2.3,66012.0,36067
2023,88.1,20.1,3.8,1.6,70694.0,36069
2023,86.3,18.3,11.7,2.1,85640.0,36071
2023,83.5,11.3,2.8,1.5,54882.0,36073
2023,87.8,11.9,2.0,1.5,61983.0,36075
2023,83.0,17.7,3.7,0.8,60523.0,36077
2023,93.1,23.4,13.9,2.7,111617.0,36079
2023,87.7,21.0,47.0,2.8,75886.0,36081
2023,88.2,19.7,5.4,1.5,76731.0,36083
2023,86.0,21.2,24.2,2.6,89427.0,36085
2023,86.4,23.1,21.0,2.5,99707.0,36087
2023,83.4,12.0,3.6,1.1,54351.0,36089
2023,90.9,23.6,5.7,1.8,90800.0,36091
2023,87.3,18.4,10.2,2.5,69891.0,36093
2023,80.1,13.3,3.3,1.2,64220.0,36095
2023,81.5,13.1,1.7,0.5,56437.0,36097
2023,83.4,12.5,2.3,2.2,59086.0,36099
2023,83.8,12.7,3.6,1.4,58652.0,36101
2023,90.5,20.8,15.5,2.4,111660.0,36103
2023,83.8,15.4,9.8,1.8,63393.0,36105
2023,86.9,15.7,1.9,1.4,64987.0,36107
2023,87.2,24.2,12.3,1.1,64260.0,36109
2023,89.7,18.5,7.3,2.1,71040.0,36111
2023,86.1,17.0,3.6,0.6,68765.0,36113
2023,83.3,12.0,2.6,1.2,63869.0,36115
2023,85.9,14.9,2.7,1.7,64152.0,36117
2023,89.7,24.9,25.3,3.4,105387.0,36119
2023,81.3,11.1,2.2,0.8,60013.0,36121
2023,76.9,14.1,1.7,0.4,57635.0,36123
2023,83.8,18.5,8.3,1.1,55078.0,37001
2023,81.3,10.7,3.2,0.9,55041.0,37003
2023,79.1,12.7,4.9,0.1,38930.0,37005
2023,81.7,8.7,2.8,1.0,39862.0,37007
